"SID","day","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","day_sd","A_rude_sd","E_quiet_sd","C_lazy_sd","N_relaxed_sd","N_depressed_sd","E_outgoing_sd","A_kind_sd","C_reliable_sd","N_worried_sd"
"40",2,1.975,4,3,3,2,1,1.125,2,3,3.2385756271891,0.590132030950268,0.820908072456927,0.856513410278739,0.497350272814766,0.759367156124933,0.613450367238898,0.318973644752214,0.631702956928976,0.525763313013358
"44",2,1,3,2,3,1,2,3,4,2,4.04336252243166,0.77065065952375,1.24057421795066,1.1629441192036,0.840296115054455,0.666260038591832,1.19398901004053,0.958911985075769,0.614856715412465,0.895789609445345
"45",2,1,1,1,3,1,4,4,5,3,3.4342972298568,0.500581057720762,1.37075309928397,1.30213680298953,1.26256894396559,0.927327652479346,1.22926781693434,0.707307293534597,0.492544843474156,1.36863074118195
"48",2,1,5,2,3,1,3,1,3,1,3.51717994496892,0.647239460260976,1.55505873887952,1.51802821872017,1.1770687124853,0.5280200004833,1.60635296355681,1.40430483587862,1.03185397094463,0.892516699980429
"49",2,2,3,2,2,3,3,2,3,3,3.45611586063101,0.51041778553404,0.5871429486124,0.571240570577479,0.638666373658505,0.64888568452305,0.716350399411379,0.502624689950035,0.523148363780597,0.5871429486124
"51",2,1,3,3,5,1,2,5,4,1,3.39533250629196,0.637580006322979,1.05313385145997,0.820815066709532,0.962950012862936,0.287799032014152,1.19256958799989,0.690475342316514,0.952402597156637,0.874440658161813
"52",2,1,3,2,4,1,3,4,4,2,4.74446596844648,0.441809003071684,0.729874597073887,0.633915781187605,0.760418391984117,0.556865848528591,0.805387266256829,0.473787372641435,0.503190390399144,0.631667845806101
"53",2,1,2,3,4,1,4,4,4,2,3.37873837635781,0.520073254913373,1.0690449676497,0.99002966125199,0.810153816475123,1.15847464023322,1.12122382116278,0.506152621439894,0.682548910974896,0.802772971919486
"54",2,1,1,1,4,1,5,5,5,1,3.40187114287524,0.148704479128983,1.51357493732854,0.441530853904339,1.11373427728702,0.149071198499986,1.4347772853603,0.851361101305272,0.986269371281129,0.514438008555418
"57",2,1.30434782608696,5,4,3,1,1,3.91304347826087,3,2,4.34298727393236,0.659380473395787,1.04144869514316,1.61197442239681,1.00766294731156,0.514407799916938,1.44061952485194,0.795640294518113,0.948683298050514,0.919029588541841
"59",2,1,5,1,3,1,1.008375240629,2,5,3,4.86161780021092,0.6,1.56983676361189,1.63908806554428,1.02253804114275,0,1.71718314361571,1.2,0.622466374565235,0.700020349724556
"61",2,1.37037037037037,3,2,4,1,2,3.25925925925926,2,1,3.41238699838368,0.50140095539357,1.2524485821703,0.895622151039798,0.988345635126778,0.495973088799014,1.20752247057106,0.582189836403619,0.743360390545346,1.04446593573419
"62",2,2,5,3,4,2,3,4,4,3,3.85344039126115,0.505035373756076,1.27545310646085,1.16697187704904,0.966681402775979,0.679366220486757,1.28213674928794,0.670367595092877,0.693888666488711,0.436901809201096
"64",2,2,4,3,2,3,2,3,3,4,3.75081690448633,0.384353057392904,1.28059700872375,0.917253903620838,0.869876135997884,0.459597591947634,1.1791413535072,0.648424664440323,0.767545803007739,0.898106544580817
"70",2,1,2,3,3,1,4,3,5,1,4.00826352309678,0.240192230707631,1.22173935797433,1.14724734499071,1.06757008311068,0.485071250072666,1.05718827974185,0.778311782494156,0.492592183071889,0.587867532097255
"71",2,1,2,3,2,3,1,4,4,5,2.64575131106459,0.572408521207987,1.31909059582729,1.35400640077266,0.925562891794321,1,1.38443731048635,0.675602985442926,0.916515138991168,1.1060440015358
"72",2,1,3,3,4,1,4,5,4,1,3.57919069911147,0.619546918189723,1.60255477852765,1.07308673997732,1.30267789455786,0.996204919895622,1.52752523165195,0.738548945875997,0.792961461098759,1.46680440124618
"80",2,2,4,3,3,3,2,4,4,4,3.30029605080946,0.478503414033149,0.985527456652574,0.971430986184577,0.86834497091061,1.09544511501033,0.850287307765514,0.371390676354104,1.12903172837532,1.1351236704106
"85",2,4,3,5,2,4,2,3,2,3,3.21351313466534,0.827515926551056,1.1,1.113552872566,1.11504857891185,0.850490054811538,1.47986485869487,0.657128740672771,0.960902353693305,1.03762549441823
"86",2,4,3,3,2,4,2,3,2,4,4.40996894399003,0.705255713138881,1.50361882311222,1.2543643616154,1.17317027852544,0.983192080250175,1.45661907526806,0.987541439757388,0.979253388080752,1.2772630763408
"87",2,1,2,1,3,1,2,3,4,1,4.12171714077424,0.790920701180311,1.50911930523769,0.732598346094459,1.15819434526945,0.188918595406158,1.38340330844071,0.745604403102561,0.985415532170957,1.19820291924625
"88",2,1,4,1,3,1,3,4,5,2,4,0.547101204432193,1.34148866440783,1.50169971725919,0.911603207631075,0.90913729009699,1.26426553656215,0.543592859849089,1.04217198627654,0.934814179941879
"89",2,1,4,2,3,2,2,2,3,3,4.15862956516177,0.475830951430886,1.12294536345638,0.956970820684836,0.901121283033837,0.966417230884748,1.15591028259619,0.873293484135753,0.667975654117245,0.860662965823871
"90",2,2,2,3,4,2,4,4,5,3,3.2385820272516,0.739791249438406,1.21083934000691,1.03632767239097,0.861123090404092,1.01898205120471,0.945954892971404,0.945726456625893,0.878034590168848,1.02942449699282
"91",2,2,2,2,5,1,4.9895567931678,3,5,1,3.87732039498648,0.658145181714417,1.12421774857831,0.964060042064747,0.867721831274625,0,1.28206765772778,0.866282651793613,0.746982726224182,0.700540007794707
"94",2,1.23809523809524,3,1,2,1,2,4.09523809523809,5,2,4.53849972986446,0.363365700135046,1.05505038416718,1.2214414402333,1.05313385145997,0.674199862463242,1.42417794825044,0.472169167718227,0.4903101471559,1.11599934832174
"95",2,4,5,5,1,4,2,2,2,5,4.1691454039185,1.13389341902768,1.5134861724141,1.21464787412982,1.30648251106708,1.36998076287238,1.5272564667635,1.28277147048983,1.18488011490594,1.30742479933315
"102",2,1,1,3,5,1,5,3,3,1,3.50264170918431,0.464990554975277,1.26486927852437,1.04724545565854,1.18035362171869,1.00737240101863,1.20494927213322,0.713522084400839,0.402817770770113,1.07341505166925
"104",2,1,2,3,1,2,4,4,3,2,2.08388881483456,0.857069367807862,1.18187368057056,1.16609963544646,1.10014429068075,0.744468135135953,1.08379111207058,0.90267093384844,0.875141711880434,0.975900072948533
"10105",2,3,3,3,4,2,3,4,4,2,3.10836046202894,0.707106781186548,1.16086995293144,1.48002573980191,1.11696868694653,1.03048763306736,0.956182887467515,0.622494979899437,0.813575295780767,0.870139561876632
"10106",2,3,3,2,3,3,2,2,3,5,1.84883255547435,0.82915619758885,1.32801971507819,1.07871977994119,1.1908743922773,0.924416277737175,1.1037127426019,0.53619026473818,0.447213595499958,1.27207775634268
"10107",2,1,5,2,4,1,4,3,4,3,3.94607369223397,0.362433476228891,1.24042224383279,0.956291144800153,0.985890803450616,0.591403799536561,0.980239544814119,1.04609798186132,0.719970477118823,1.09036181558641
"10108",2,1,2,1,4,1,4,3,5,1,4.56836509896258,1.14722666995588,1.40240289181381,1.41100227475183,1.01401469735483,1.10670609788542,1.21814242506446,0.855720786539704,0.94185814971977,1.34254212404628
"10109",2,1,2,1,2,1,4,4,5,4,4.05983614245034,0.144197908273607,1.41921964373494,1.03976777276303,0.874176410779381,0.201940936523459,1.11007635032285,0.628159326337666,0.494203994978271,0.841098572410296
"10111",2,1,2.97195223907156,2,2,1,2,3,4,4,4.13575535989802,0,1.0169767888004,1.03553225156204,1.03536352940181,0.462424564645328,0.835322573343607,0.431547683593059,0.301985046903748,1.03553225156204
"10112",2,2,2,3,4,1,3,4,3,2,3.715439029171,0.82840895456978,0.978945010372561,0.810191493666933,0.992277876713667,1.03155347127648,0.939175852570371,0.571973641135539,0.83166499665831,0.858964791374194
"10116",2,1,5,4,5,1,1.0334586777334,3,4,1,2.24415504902357,0.560178205509788,1.12207752451178,1.30772509631659,1.19099885007063,0,1.11560083246263,0.690195994190763,0.701964118163034,1.38247310428014
"10117",2,2,1,3,3,1,5,3,4,2,4.4001748217018,0.6322475900481,1.19400210453794,0.790974731354312,0.875595035770913,0.659739653390949,0.957761813974483,0.658729875828981,0.563869415688347,0.802240452476527
"10118",2,1,4,4,5,2,2,4,4,1,4.03587231043333,0.141990458561766,0.825301429163668,0.790031429668432,0.799659791606985,0.249148208767338,0.704697551759464,0.351647428511136,0.199914947901746,0.60679261606546
"10121",2,1,2,3,3,1,4,4,4,1,3.2318130182013,0.463033476111609,0.967152839723182,0.945434373103789,0.895286804068094,0.812403840463596,0.720042733774558,0.56,0.706018086497463,0.908930055699472
"10124",2,1,5.00789783141073,5,5,1,1,4.3695652173913,2,1,3.82393108980691,0,1.54073928716717,1.41724078002696,1.12485826771597,0.699854212223765,1.61889355009235,0.841735225522046,1.39912509105089,0.614451804788759
"10125",2,1,3,3,4,1,4,3,4,2,3.61447007725807,0.805076485899413,1.1709876691119,1.02893737477658,0.808337238353579,1.14647020868139,1.30195075082576,0.763762615825973,0.794154782257098,1.06155260792574
"10126",2,2,4,1,1,3,3,3,5,5,3.17795770970577,0.74535599249993,1.28645666861885,1.21636021134477,1.21876171459357,1.01739260823845,1.07060675806262,0.828557744824063,1.06513047274811,1.53896752812773
"10128",2,1,3,1,5,1,2,3,3,1,4.03427773280383,0.508747019069168,1.48537847242688,0.736788397613008,0.96732325812744,0.333333333333333,1.09544511501033,0.291331339851778,0.377964473009227,0.924104027676675
"10129",2,1,2,2,2,2,4,3,4,2,4.03808400717216,0.645497224367903,1.28372862540082,1.22405037466923,1.14545834927856,0.793253868997984,1.19130923234685,0.576899037960716,1.02186970161309,1.05624157203899
"10130",2,1.55555555555556,5,3,4,1,1,3.08333333333333,2,2,4.33988094262901,0.662779364334855,1.42073887217798,1.14304589199431,1.11685150931936,0.631702956928976,0.997618729256854,0.624127297689286,0.878447602464052,0.848764803306501
"10134",2,1.125,5,5,3,1,1,3.625,3,3,3.94778168559941,0.199431008804366,1.11227431427577,1.3247417527437,1.04446593573419,0.716822148161496,0.8434823356733,0.291937104060571,0.38755338788159,1.16095912372336
"10136",2,2,3,3,3,2,2,3,3,2,4.37716710176053,0.415730240243672,1.0881551510024,0.762648446573665,0.650274667242346,0.65807387464463,0.863074712399612,0.310324057088978,0.494871659305394,0.558423436734059
"10137",2,2,3,2,2,1,2,3,2,1,4.02402771745522,0.748983050379712,0.950884422350576,0.759378069386263,0.794873235863275,0.745485834151032,1.12205220976574,0.8910880654455,0.726150015056817,0.891305271558524
"10139",2,1,2.00208009383553,2,3,1,2.99974333734641,3,3,2,2.8560712276032,0,0.669043382464133,0.746420027292179,0.943650459903555,0,0.601585207518238,0.597614304667197,0.511766315719159,0.966091783079296
"10141",2,1,3.98677139295657,1,5,1,5,5,5,1,3.75007507432359,0,1.37546061081075,0.661012055061734,1.0317773813011,0.164398987305357,1.25082555321058,0.750661084306402,0.314800093867678,0.494716832890033
"10143",2,2.025,5,4,3,4,2,3.3,2,4,4.18976207918698,0.682723304942135,1.04511747253644,1.03092285471181,0.960072461033428,0.618944090721944,0.821510332894931,0.765941686205071,0.805776248296536,0.982946374365981
"10144",2,1,3,3,4,2,4,3,4,2,3.61884195146752,0.850044420423523,1.04962229879515,1.17131432177631,1.18789532612606,0.565106769956727,1.31085847019281,0.604698087829359,0.989273912220329,1.0424830845188
"10145",2,1,3.02877493599693,3,5,1,3,5,5,1,3.1397554866787,0,0.550659428732145,0.791079295401481,1.13592366849413,0.926317718781754,0.789718882880797,0.944117590499911,0.754912228751316,1.01175882204135
"10147",2,1,4,3,3,2,3,4,3,2,2.0713464679952,0.64888568452305,1.2363540870525,1.16700675315302,1.19721899973786,1.00711752754369,0.980767435177556,0.710818653310911,0.856348838577675,0.973457265430305
"10148",2,1,2.00645122235849,5,5,1,4,4,2,1,1.41007237174808,0,1.67715994975912,1.7704527454797,1.20185042515466,0.772328445721233,1.38707483871172,1.07151675122144,1.11607080200484,0.964274111134126
"10149",2,1,2,1,3,1,4,3,5,1,4.18614494777827,0.387800993280845,1.38639024883974,1.17421798606046,0.732663999932122,0.29424494316825,1.18156840517335,0.831951234834625,0.975900072948533,1.22120513892711
"10150",2,1,1,2,3,3,3,5,5,4,4.03684273793024,0.144075169217511,1.28755637485887,1.4488929498558,1.14215641511824,0.617418556377167,1.1267224796281,0.429414907892783,1.15757603184566,0.913841552446989
"10153",2,2,2,2,3,2,3,3,4,3,4.01329899621047,0.2585466325172,1.10585760124972,0.979346464156248,1.09394496365587,0.964788894039982,1.09314617204614,0.517093265034399,0.737580610667542,1.11105869897348
"10154",2,1,4,3,4,1,2,3,3,4,3.5705417618208,0.183657721673113,1.2456821978061,1.58968348927046,0.682288239221013,0.185695338177052,1.03271606119697,0.770704199032297,0.778403064003002,0.990098766034209
"10155",2,1,2,2,4,1,4,4,4,1,4.36123929213536,0.794831275653366,1.44337567297406,1.11384301340153,0.935414346693485,0.804430757453626,1.19023807142381,0.47694599010525,0.741734499687868,0.803372991371571
"10157",2,1,4,1,5,1,5,5,5,1,4.0060015037501,0.696552356384777,1.31576260443563,0.803520781091345,1.23876330851964,0.479301293269411,1.38145155847334,0.695608343640252,0.164398987305357,0.917792101917608
"10158",2,2,3,4,3,4,3,3,3,3,3.98226839106326,0.357770876399966,1.12043947421742,0.908083357746074,1.0205579167977,0.845804123532521,0.662164283589457,0.390360029179413,0.902134221635647,1.06986699389007
"10159",2,3,5,5,3,2,1,3,3,2,1.77012240631357,0.679635756787974,1.13599128098599,1.16496474502144,0.804747816162957,0.654653670707977,1.40068010691405,0.864649667564296,1.0555973258235,0.654653670707977
"10160",2,1,2,4,4,1,4,5,4,1,3.16407901472071,0.69762912104681,1.26873425495121,0.859006250205281,0.655895898904262,0.706098788113603,1.09127594625887,0.877900939270256,0.729906523305233,0.847318545736324
"10161",2,1.79166666666667,4,4,4,1,1,3.08333333333333,2,2,4.31945108291061,0.525947117465597,1.2615829705539,1.06331116359729,1.0288627501074,0.898781290308052,1.34454743605713,0.663185354795184,0.973369121889249,0.900450337781496
"10164",2,1,2,3,5,1,4,3,3,1,3.89073320571442,0.704893608993584,1.50729931317977,1.29398231977969,1.16660859321201,0.849677126626458,1.46254038926927,0.858778201865883,1.15082155171966,1.22574019449076
"10171",2,2,2,1,3,1,3,3,4,3,1.89489927828732,0.807373427759331,1.32894013083548,1.46099381380504,0.848114523878724,0.805681579172283,1.59311383645565,0.720082299823096,1.1342617456312,0.768533196975772
"10173",2,1,2,1,4,1,1,4,4,2,3.42925007801428,0.596558759001304,1.28357351780479,0.80698172977777,0.790183677319672,0.33129457822454,1.2944534584517,0.671368225430461,0.678053167208129,0.590576403020708
"10174",2,1.25,5,5,4,1,1,3.42857142857143,2,1,3.84685837115575,0.461774072591399,1.38842756110536,1.07921540127675,0.746982726224182,0.93215211367309,1.22096531585504,0.783227539193599,0.658493314603992,1.09390980225162
"10176",2,1,2,4,5,1,3,2,3,3,3.22865953984659,0.284267621807481,1.40345893053447,1.23091490979333,1.11464085804543,0.778498944161523,1.16774841624228,0.898933149950989,0.937436866561092,1.27920429813366
"10177",2,4,3,4,1,4,2,2,1,5,3.87290058926885,0.819978458475997,1.10911144847044,1.21000105954605,0.911113716902674,1.02657009202789,1.20867590192633,0.792593923901217,0.83166499665831,0.971055465948634
"10181",2,1,3,2,3,1,1,3,4,4,3.87906816275775,0.688189528070577,1.12078916837287,0.96529021332247,0.98058067569092,0.884883533536775,0.993447326591186,0.820182814481283,0.593261629800313,0.905955140711245
"10184",2,1,3,5,3,1,4,4,3,1,3.98372960886111,0.68370726287043,1.39145223862185,1.44893735146695,1.02720611114568,0.590195657700605,1.40752693596666,0.950442045035709,1.1517639654984,0.823282396392027
"10186",2,1,4,2,3,1,1,3,2,3,1.58391032884585,0.847791247890659,1.33552451531005,0.692482608982125,0.733492805626908,1.57650883821153,1,0.523741878749022,0.561951486949016,1.01451454700358
"10187",2,1,4,4,5,1,3,3,4,2,3.35238147269393,0.616441400296898,0.977437780825263,1.04660623702738,0.692820323027551,0.49146562599887,0.951921134419153,0.592375802096179,0.777570179865062,0.849434200829271
"10190",2,3,3,2,2,2,2,3,3,3,3.9024564913227,0.590523453148094,1.34008706184835,1.31656117720877,0.981070843517429,0.403112887414928,1.45487685618635,0.784464540552736,0.856348838577675,0.885061203156784
"10193",2,2.21428571428571,5,3,3,2,1,2.53846153846154,3,1,4.01842348100935,0.33929995413271,0.777281587757401,0.522232967867093,0.331433982639808,0.501890365910663,0.609271795844943,0.465431329409134,0.464660188642293,0.667139983493538
"10196",2,1.13333333333333,4,4,3,1,1,3.93333333333333,3,2,1.48026229790137,0.329140294302192,1.53871604229745,1.33394593769983,0.992619825334483,0.469668218313862,1.34492510178514,0.241522945769824,0.664211164155071,0.88284300116492
"10198",2,2,5,2,2,2,2,2,4,2,4.2697953352399,0.308851917841242,1.06007326835538,0.89768154037911,0.811107105653812,0.739074042953264,0.998220322490624,1.25487918964502,0.691854662049563,0.774780288224563
"10200",2,1,4.98364635187902,1,3,2,1,3.53333333333333,4,3,3.69889418364708,0,1.61767831069194,0.702500173314209,1.22031860150433,0.476731294622796,1.50108186094122,0.680802514310915,0.467562529096076,0.611930449037204
"10205",2,1,4.04068222688898,2,2,1,1.00614937600333,3,3,1,1.8511889651776,0,1.06513047274811,1.10023920844036,0.705036185874039,0,0.904827856717728,0.805960699769319,0.692482608982125,0.418853908291696
"10206",2,1,1,3,4,1,5,5,2,1,3.71762937052063,0.834103102770015,1.43145918250597,1.30569384442247,0.934558567188263,0.731820932788302,1.36534011415161,0.969455037057071,0.991069655052777,0.863352162158219
"10208",2,2,3,3,5,1,5,4,5,1,4.29163504504425,0.717418010399184,1.28392898383153,1.03723463554621,0.805852781159727,0.463266765705479,1.24515713113691,0.575651676896701,0.613598596594574,0.797196753756446
"10210",2,2,5,1,1,2,1,3,5,3,4.51001439965079,0.570980567775673,1.32222383206058,1.51657508881031,1.31131240743198,0.727932041794606,1.42594997574716,0.776819332832332,1.09806517403876,0.958926602970768
"10212",2,1,1,1,4,1,5,4,5,1,4.28165260379773,0.434701641636398,1.21784122729605,0.886500058060447,1.13275648526149,0.196039211763921,1.25401316564374,0.580130781925879,0.881175685227012,0.868173652097366
"10213",2,1.16129032258065,5,1,4,1,1,4.26666666666667,3,1,3.98836692232181,0.375183239688433,0.977008420918394,0.995951400380156,1.08711461300922,0.534657447211376,1.29684932888065,0.473542420742244,0.822658906696862,1.01404281383126
"10215",2,2,5,4,5,4,3,4,3,2,3.29529579233403,0.954073587443029,1.4978617237882,1.4978617237882,1.21423184538991,0.987096233585649,1.26085034391223,1.12089707663561,0.85485041426511,1.25575597825496
"10216",2,2,2,3,4,1,5,3,3,1,1.92724822331886,0.267610962352409,1.37068883368468,0.984731927834662,1.03195691040618,0.21320071635561,1.46827931806048,0.300757065880479,0.795006057860336,0.672592709134549
"10217",2,1,4,1,2,2,1,1,5,4,4.30186582854179,0.130067976808597,0.994844544882038,0.869771997297985,0.626110628448568,0.680956943827319,1.08236147016009,0.557921469673602,0.365231199928332,0.670888026500424
"10219",2,1,3,3,4,2,4,3,3,2,3.71655860733736,0.556348640264187,0.827483573274665,1.05629709210905,0.966176762785057,0.613878889228481,0.862462964150937,0.650600048632355,0.625799980635623,0.673202770674148
"10222",2,3,3,2,4,1,5,2,4,2,4.36181145043808,0.415364264865759,1.09026567646745,1.02720611114568,1.06023246896321,0.481892736590935,1.36006701789968,0.648751971772819,0.807260234144696,0.839863144563754
"10226",2,2,3,3,3,3,4,4,3,3,2.0910031975811,0.212397697621437,0.867897893330058,0.800432783369497,0.816496580927726,0.857864054457777,0.888843793949921,0.627837474335432,0.779887881829887,0.774317182792103
"10227",2,3,3,2,3,3,3,4,3,4,4.33815761249638,0.459648968140954,0.578683951422253,0.615104362285976,0.567383595383955,0.636537813903573,0.711345872955852,0.488314536908868,0.657976040548017,0.642324640326656
"10229",2,2,3,1,2,1,3,3,4,2,1.37068883368468,0.426401432711221,1.07308673997732,0.668557923421521,0.668557923421522,0.389249472080761,1.31137217055151,0.568535243614961,0.621581560508061,0.668557923421521
"10231",2,2,4,2,4,1,3.01972001110085,2,2,4,2.46981780704569,1.31656117720877,1.68654808542314,0.948683298050514,1.17378779077727,0,1.05409255338946,1.22927259430572,0.843274042711568,1.13529242439509
"10238",2,1.26086956521739,4,3,3,3,1,3,3,4,3.66792907560979,0.405279172582886,0.766356044734813,1.11269728052837,0.599823607228291,0.785954749158543,0.832539304250372,0.561083607686782,0.737326788914382,0.741798187018916
"10239",2,1,3,3,4,1,5,5,5,1,3.09159683893174,0.538381902058165,1.54579841946587,0.944089163069933,1.13890361720181,0.931532942621143,1.70038358843706,0.984349581896026,0.816496580927726,1.07592225353516
"10240",2,1,3,5,3,1,2,3,5,5,3.53883219909243,0.470121785023437,1.3228756555323,1.68126936172247,1.20138808606267,1.22746350930146,1.11504857891185,0.56465970257328,0.99666109251507,0.979795897113271
"10241",2,1,3,2,4,3,2,2,5,1,4.02333262199453,0.472536345999541,1.00100959137273,1.04864832029775,1.10340763886626,0.920401025172206,0.809039834955891,0.784464540552736,0.89216567741625,0.9806202943118
"10242",2,1.67857142857143,5,1,2,2,1,3.5,3,5,3.91482130190202,0.944386085965417,1.4606962838433,1.69125999194694,1.25860402195611,0.607757656775601,1.51568377219567,0.726483157256779,1.41315144163568,1.47959088574822
"10243",2,1,2,1,3,1,3,3,4,2,3.93270312204644,0.611010092660779,1.02281662391352,0.823687767580373,0.796144555872961,0.689481410470663,0.934797386520819,0.445346307196246,0.543492976389406,0.702741882803461
"10244",2,1,2,3,4,2,3,4,3,2,2.84005881381602,0.662993544131796,1.23145585242976,0.633323693776651,0.877058019307029,0.662993544131796,0.801783725737273,0.518874521662771,0.828741930164745,0.892582375303981
"10248",2,2,3,1,3,1,2,3,2,2,3.72733794125811,0.633446065971917,1.23849428448081,1.18667587971348,0.905518828835775,0.171498585142509,0.951591218277216,0.646508183835236,0.738548945875996,0.913846740174538
"10249",2,1,5,1,3,1,3,4,5,1,2.89991789703154,0.883236702370755,1.2983506020002,1.12122382116278,1.16291915126588,1.18723367940933,0.9102589898328,0.8329979601283,0.883715101688537,1.0690449676497
"10251",2,1,5,1,3,1,0.993629252814848,3,5,2,3.35329169882241,0.654869265533749,1.37260991217989,1.45898018780441,0.9469631093315,0,1.41357292199487,0.966841563388569,1.12931940514656,0.414851116999053
"10255",2,1,4,2,3,1,2,4,4,4,3.61562266735998,0.3,1.13618180363404,1.44599761096244,0.934198732993827,0.924416277737175,1.13618180363404,1.09544511501033,0.904534033733291,1.40129809949074
"10258",2,1,3.00078863243367,2,4,1,4,5,5,1,2.33057481050672,0,1.56524758424985,1.356271980176,0.812727700887249,0.307793505625546,1.53554379189983,0.222565953629863,0.827170191868511,0.745159820370595
"10259",2,1,4.98557723478397,4,5,5,1,3,3,3,4.68228678359298,0,1.84390889145858,1.55226409142382,1.06009882737862,1.08232553856433,1.67616341969505,1.10443660740679,1.09978352848359,1.18723367940933
"10266",2,2,1,1,3,1,4,3,4,4,4.2166337284616,0.323029141234899,1.2428255648382,1.23848542738546,1.25084586764932,0.271746488194703,1.37281294596729,0.691616464041548,0.827414880586145,1.01753850805983
"10267",2,1,3,1,3,1,5,4,5,2,3.86562025333839,0.520354908470393,0.992851945536184,0.679366220486757,0.608580619450184,0.192450089729875,1.32798070902132,0.589654396822671,1.01835015443463,0.893152169409445
"10268",2,1,1,3,4,1,5,4,5,1,4.4475782602392,0.610285981808395,1.35224680756563,1.18321595661992,1.18321595661992,0.414039335605413,1.38701460836198,1.03015750727543,1.03279555898864,0.9102589898328
"10269",2,2.08333333333333,2,3,3,3,1,3.72727272727273,3,2,2.12132034355964,0.239356776939084,0.996316746232607,0.485071250072666,0.685994340570035,0.5,1.21267812518166,0.369274472937998,0.485071250072666,0.612372435695794
"10270",2,1,4,5,4,2,2,3,5,1,4.24277400078291,0.47237406247799,1.15257597257145,1.41581244763487,1.08673615708373,0.59026798116852,0.893034888577817,0.504489646991461,0.886253319999228,0.871018197197492
"10272",2,1.95555555555556,5,2,2,2,1,3.2,3,4,4.21120953103568,0.532822884979023,0.994884876941723,1.19795744532781,0.947607082958685,0.876216355725466,1.03193893190618,0.717137165600636,0.727309832077592,0.968061391205567
"10274",2,1,5,3,5,1,2,5,4,1,4.26370707190204,0.40033468141401,1.46085085242559,0.912870929175277,1.07167916868879,0.571898303173679,1.4281014264437,0.609083034451907,0.733635162310563,0.984847608531429
"10276",2,1,4,1,3,1,2,4,5,2,3.87770023851573,0.447463114905356,1.23131191509628,0.778750032361621,0.642575463121999,0.728822883627377,0.945845471477228,0.617796132728281,0.811211757883866,0.70938410360792
"10277",2,1,4.02251384174944,3,5,1,2,5,5,1,4.09878030638384,0,1.47533839393658,0.908116360757434,1.12987759364604,0.259870097418821,1.35176652099123,0.440517813551216,0.48315790218267,0.681623348786109
"10280",2,1,2,1,3,2,3,4,4,1,4.24075162665468,0.26358852059334,1.28077500576199,1.07387388840828,1.11832062738779,1.03651289155465,1.27198613119354,0.784464540552736,0.767530171460747,1.18104690629619
"10288",2,2,2,5,3,3,2,4,1,4,4.08393432777927,0.469088881448095,1.32164079752321,1.21910290841513,1.26468156010754,0.890198197138525,1.37492577976226,0.668390276807029,0.875816020072689,1.32493119464258
"10289",2,2,4,2,4,2,2,4,4,2,4.27807045202073,0.192153784566105,0.832050294337844,0.606567826629378,0.615475319875547,0.623092153409155,0.645965485020249,0.406201920231798,0.520968173159909,0.794118437569764
"10291",2,1,4,5,4,1,3,3,3,1,3.72049798590967,0.752101433090355,1.26814318375447,1.58391032884585,1.15470053837925,0.229415733870562,1.4162796168894,0.522232967867094,1.06787212586198,1.07060675806262
"10293",2,1,5,1,4,1,2,4,5,2,3.55268412359298,0.384555749699976,1.09075492215778,0.753778361444409,0.952353266485733,0.46152152080364,1.11187136311643,0.549298897207581,0.77213632421435,1.1529445710581
"10299",2,2,3,3,3,2,2,2,4,3,4.17204066913875,0.60081245805667,0.991250925453562,0.969931209170345,0.986553027325901,0.912234560377704,1.12747340695531,0.477969961977576,0.730932613502775,0.790477589800477
"10304",2,1,2,1,3,1,4,4,4,2,3.94244304243665,0.557874976850475,1.68183573174416,1.09978352848359,1.47357679522601,1.32017314881691,1.68466472572297,0.74230748895809,1.12546286774228,1.09978352848359
"10308",2,1,2,1,5,1,5,4,5,2,4.40872600892488,0.23240012901732,1.33882516789485,0.783075696960269,0.718812114751482,0.384760495122195,1.09259282036702,0.462151801957293,0.453977742848096,0.840295061869015
"10311",2,1,2,3,4,1,4,3,3,2,4.16208262594532,0.373393996902838,1.36246596207866,0.938609044059725,1.23036096276408,0.783075696960269,1.0842586573296,0.660225291773525,0.623092153409155,0.930455512148261
"10312",2,1,2,2,3,1,5,5,4,3,1.91210001888328,0.630181867878528,1.51409712983582,1.21746188389418,1.11404969340133,1.02729546303848,1.49041734877107,0.970867515193199,1.10693109211357,1.47173635721156
"10313",2,2,2,1,3,1,5,4,4,3,4.04510285936676,0.729082616576489,1.21906622009618,1.34148866440783,0.97415583549899,1.16215844225216,1.18166261285201,0.771465484535822,0.64174506986332,1.05288718701076
"10314",2,3,4,3,2,3,2,3,5,2,4.20662184721644,0.543098258270371,1.11858076196323,1.19163166446667,0.793051585718144,0.635816603526014,1.22474487139159,0.663707977037501,0.833647739431421,0.911146903218841
"10315",2,1,3,3,2,1,3,4,3,3,3.76433430581789,0.281160778557767,0.779596423025215,0.832392314820622,0.636537813903573,1.03990677729204,0.795454245107288,0.535314173940999,0.7913734708706,0.818382692429003
"10316",2,2,3,1,2,2,4,4,5,3,4.1453020893253,0.508115949544805,1.29886828567388,1.06752416513035,1.13137084989848,0.857264230435584,1.20424087226409,0.976077493197785,0.924609085389233,0.98578126675361
