"SID","day","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","day_sd","A_rude_sd","E_quiet_sd","C_lazy_sd","N_relaxed_sd","N_depressed_sd","E_outgoing_sd","A_kind_sd","C_reliable_sd","N_worried_sd"
"10449",13,1,4,1,3,1,3,3,5,3,159.428815662921,0.476466370293017,1.50079128834774,0.781398391605935,0.671847799955347,0.32670940009765,1.21928570113242,0.637823001951311,0.583196016660726,0.6365897382135
"10450",13,2,4,3,5,1,4,2,4,1,8.01087977332627,0.668934345126333,1.07244094552401,1.41185544640908,1.21944324851832,0.613316377489387,1.14644146237686,0.773518496942179,1.14708716305457,1.0970155738168
"10459",13,1,5,1,2,1,1,4,3,3,6.79421933421466,0.7832260674303,0.995226703056239,0.823198443666944,0.848182715818897,0.960260444931541,1.06687269072619,0.845386089667654,0.666666666666667,0.849764745150163
"10479",13,1,3,5,5,1,1,3,2,2,4.87579053419375,0.543557306504609,1.44337567297406,1.42243921955679,1.05198225587063,0.33166247903554,1.44337567297406,0.492365963917331,0.957427107756338,1.12101144805335
"10483",13,2,5,2,3,2,2,3,3,2,5.21154230148554,0.368855556781659,0.984731927834662,0.789542033951723,0.921132372943677,0.492365963917331,1.05272271193563,0.308606699924184,0.29424494316825,0.833549755446665
"10486",13,2,1,3,2,1,4,4,4,2,4.25999541967004,0.457905469889625,1.30430805877872,1.27690555832373,0.94546413947034,0.656115694735348,1.03652797545577,0.626047509276227,0.869538705852482,1.1229317030684
"10490",13,1.65789473684211,4,3,3,1,2,3.97368421052632,3,2,7.99260742180014,0.289198571352127,0.896993701844904,0.866944505168037,0.706525995231317,0.372450281007627,0.814483022792421,0.130729258932176,0.608748480608928,0.673592920095872
"10517",13,3,4,5,4,2,1,3,3,3,5.33018875753602,0.594663914323571,1.01900106543394,1.14152050078325,0.989932270109041,0.986697541048247,1.02836995144415,0.513164586947359,0.96242270313285,1.12988543278471
"10518",13,1.27586206896552,4,2,3,2,1,4.58620689655172,4,2,4.4427766746,0.458938359173614,1.03838149582305,1.20601857223928,0.717590404492841,0.693907647755151,1.03185397094463,0.436028847254854,1.05368013209329,0.85048726724722
"10530",13,2,3,2,4,1,5,3,4,2,4.93089499890193,0.595729483088823,1.38309116708574,1.21397095937097,0.770026737503698,0.665685552571152,1.5728081542884,0.878102402790947,0.711254070597263,0.682555750793425
"10535",13,2,4,2,3,3,2,3,4,3,4.03192389020555,0.618992041223888,1.28733056089314,1.10940039245046,0.706629490021002,0.827170191868511,1.2244693692238,0.503669061603683,0.753758016274796,0.927172649945531
"10539",13,3,2,2,4,1,4,3,4,2,6.86510712848021,0.554139244286373,0.913328066701102,0.785414140876854,0.795185272981166,0.650168548396331,0.804170702515045,0.633004740374462,0.795972269932871,0.866662079708975
"10547",13,1.53846153846154,4,3,4,1,1,4.25641025641026,5,1,4.07041157342521,0.621388509904494,1.41581244763487,1.13493808842379,1.0043269885098,0.194183909345154,1.58375996474929,0.75971998757924,0.773573713095759,0.798518613350541
"17",13,1.39189189189189,5,5,5,1,1,2.84459459459459,3,2,14.1123395568288,0.525020584697678,1.38821692291188,1.2869125776523,0.966639204589105,0.580528550318121,1.41654954580515,1.00916679055523,0.996947788670818,0.831603632976998
"19",13,2,4,2,4,2,2,4,4,2,3.63872726849015,0.4152273992687,1.15736588783294,0.847140518936221,0.490240894309911,0.403763804821623,1.19311751800261,0.660382825846818,0.562108874289156,0.582662679703555
"22",13,1,4,2,3,2,2,2,3,2,5.05759041236247,0.133561839642079,1.10253544867474,0.668153104781061,0.76255721522618,0.538154614967102,1.12353801107825,0.79492386120401,0.506772317533409,0.77877692986728
"45",13,2,2,2,2,1,4,4,3,5,6.89472919811742,0.638699074632575,1.28033956683088,0.964357184501597,1.15864824404331,0.6888434707864,1.06039107113569,0.681530723433748,0.768233459569307,1.04083299973307
"51",13,3,3,5,5,1,4,3,4,2,4.13504714302481,0.519233026944168,1.06269869460133,1.06715210272872,1.01598189505571,0.638048817321336,1.10975527032407,0.702847063018687,0.922223854767223,1.02754886486133
"54",13,1,3,1,4,1,3,4,5,1,4.70288391490978,0.2559417592935,1.01039640780285,0.460317164455001,1.16634487196556,0.162192189412149,0.938083151964686,0.649535582353985,0.681281251866029,0.706979363079163
"61",13,1,2,3,4,1,4,4,4,1,6.62415464635006,0.552609452563562,1.36578193845628,1.14478148672085,1.04557946116404,0.598539097998721,1.26498602101979,0.716129242171256,0.755719865957474,0.895716029815402
"78",13,2,3,5,5,1,3,4,3,1,3.34884212672732,0.707639843291043,1.15913318630334,1.28875809828588,0.984169570546531,0.693837341464306,1.12773883137669,0.741467299114471,0.622237484550302,0.905821627315677
"87",13,1,5,1,4,1,1,4,5,2,5.44641154273256,0.460888598962477,1.33822631613738,0.826442094733631,1.09215862287323,0.235702260395516,1.1143742932065,1.15044748327106,0.970142500145332,0.942809041582063
"89",13,2,2,4,5,2,4,4,4,2,5.30842451588937,0.43528617698962,1.40272399414523,0.935939667447121,0.777792181470063,0.579181056065182,1.31731913505015,0.526124746186338,0.649817322740829,1.0494431444774
"90",13,4,2,3,2,5,1,2,2,5,3.53767600483022,0.866025403784439,0.937436866561092,0.90033663737852,0.90033663737852,1.11464085804543,0.577350269189626,0.717740562565273,0.668557923421521,1.16774841624228
"10131",13,1,2,3,5,1,3.00294300875506,3,3,2,4.43219866733633,0.286038776773678,1.3434332265597,1.18366782448311,0.988345635126778,0,1.10742108598111,0.403269466518682,0.645842317803069,0.656789577429185
"10132",13,1,4,1,3,1,2,4,4,5,4.7908931322699,0.524064761879555,1.30790979020866,1.18932449467048,1.20164943001568,0.735898018559506,1.35703570097467,0.861986045722286,0.802472026090009,1.34703108858823
"10145",13,1,3,3,2,2,3,3,5,3,5.38887743412299,0.645497224367903,0.840634680861233,0.640312423743285,0.5,0.888819441731559,0.62449979983984,0.408248290463863,0.866025403784439,0.748331477354788
"10157",13,1,3,2,5,1,5,3,5,1,41.5839791554917,0.633891301264012,1.27051471863699,1.22719636935649,1.33408448786613,0.321370018085991,1.33674427094401,0.699783516308415,0.756393513682517,1.15470053837925
"10181",13,1,2,3,3,2,3,3,3,2,5.50599367839763,0.379980297828674,0.838165263181051,1.05957023157045,0.821967305980499,0.838165263181051,0.890661165047837,0.470142391295118,0.648203723552164,0.809606191227531
"10208",13,1,2,3,5,1,3,3,3,2,6.61849031147165,0.586608212866389,1.08012344973464,1.22334596188721,0.913287670091382,0.229153694111865,1.15073928986631,0.505714471255057,0.898163185655575,0.787313796207478
"10217",13,2,2,1,3,1,3,3,3,4,4.34559668242645,0.621260744197395,1.11803398874989,1.34848843251679,0.93330200448673,0.940324691963255,0.93330200448673,0.355409326655455,0.753937034925052,1.1697953037312
"10227",13,1.92307692307692,3,4,3,3,1,3.46153846153846,3,3,8.91789378744392,0.424023711019739,0.984314737270571,0.774207717838983,0.736223637105244,0.79684907304295,1.16064753327627,0.333487761571098,0.673658118814119,0.630092563025857
"10236",13,1,2,1,3,1,2,3,5,3,7.30295404033053,0.491056487602509,1.29817194209254,0.98492153115627,1.06148978486855,0.646254406123077,1.08734360665607,1.13842763679368,1.1718529927511,1.01591405992426
"10245",13,2,4,3,3,2,3,2,3,2,4.1874696369985,0.664046463281153,1.31268322717324,1.20684323266748,1.14275209601259,0.867721831274625,1.4473776151317,0.901792449750764,0.890912728720427,1.28551507949454
"10267",13,1,1.99825540432794,1,3,4,3,5,4,5,5.84201734563213,0,0.856348838577675,0.602079728939615,0.403112887414928,0.774596669241483,0.885061203156784,0.804747816162957,0.79320026895272,0.885061203156784
"10274",13,1,2,1,3,1,5,5,5,3,9.52984599267226,0.614324046848967,1.45155895897178,1.12373515454635,0.768077252644304,0.205048559151555,1.38209145129474,0.456764953690557,0.745347089484592,0.777966403385739
"10275",13,1.3448275862069,5,2,3,2,1,1.68965517241379,3,2,5.07051722485352,0.484234198111502,0.73688205913981,0.591403799536561,0.742433653243573,1.02904674241146,0.804876442043449,0.733437819097678,0.747621025699273,0.695048046856916
"10288",13,2,2,1,5,1,3,4,3,2,6.86415921452677,0.636245484926234,1.15996916135066,1.19896572913184,1.07733206775888,0.829666730361556,1.25905333349998,0.656847769922759,1.00921678469916,1.04202568338881
"10301",13,1,2,2,4,1,4,4,4,1,3.93080242819053,0.574998527157299,1.00913700156258,0.884651736929383,0.604731744736282,0.499758395733658,0.790340231267155,0.409904476941643,0.482044759082032,0.766761178799507
"10311",13,2,2,2,2,1,2,3,4,2,4.23487126314185,0.469402794038177,1.22866406499718,0.976158089340356,0.972704398136374,0.780778703997096,0.820998454041456,0.790904331140593,0.796023772354725,0.913309703980318
"10318",13,1,3,3,4,1,3,4,3,2,4.72536054265328,0.567220530688711,1.04624263720897,1.12546286774228,0.969425059628932,0.588418693737533,0.997847144973208,0.499274836456676,0.767624460154806,0.892019576428221
"10365",13,1,3,2,2,1,3,5,5,3,5.35736835123018,0.352505822688911,1.324132486549,1.23457703724365,1.22653238614197,0.62978128947583,1.45605318569912,0.698512084469483,0.996423334338318,1.31280859496376
"10366",13,1,3,1,3,2,2,5,5,3,11.8414227578147,0.260807652975175,1.12685313142307,1.40601162401621,1.06723469723857,0.443129367525599,1.24149632754718,0.542320316811217,0.348735088019777,1.17081513519773
"10367",13,1,3,2,2,1,2,4,5,3,7.70025213734741,0.344178564725247,1.19673758655097,1.03463941709383,0.782963546337642,0.570787063921762,1.03976777276303,0.669726541226344,0.874176410779381,0.791969893402987
"10372",13,1.97413793103448,5,3,5,3,1,3.45689655172414,2,2,7.25844442893588,0.794207206091015,1.1669956649395,1.47807475079716,1.03936495183626,1.21135927963087,1.22971112095231,0.832107575522167,1.13440684147601,1.1050772154804
"10397",13,1,5,3,3,1,1,4,4,3,8.69671309003111,0.472809484797696,1.1317407911431,1.08389352559427,0.830619122960775,0.798423806621881,1.13630147460128,0.645542362455743,0.584995965558977,0.783690341697888
"10411",13,2,5,2,3,2,2,3,4,4,5.11505060483848,0.403686713879665,1.08417646003371,1.01162829777814,0.524265010438033,0.848114523878724,1.06787212586198,0.430331482911935,0.535303379031311,0.7374684055082
"10412",13,1.61538461538462,5,2,3,1,3,2.76923076923077,4,2,4.30435506521854,0.624926031125843,1.00820807201863,0.770328886519643,1.13872880735639,0.578934223521839,1.0690449676497,0.696568087549032,0.755928946018454,1.05090228108783
"10413",13,1,5,5,3,5,1,3,1,1,20.0976262203591,0.726008721657373,1.18609199088133,1.33618167901091,0.980740570976697,1.21263810214084,1.17321428597812,0.80367937954802,1.03205280091991,0.806207714823472
"10418",13,1,3,1,3,1,4,5,5,1,4.25222366597265,0.145488996336218,1.26615371732373,0.716528789381802,0.914474012590832,0.282056672846969,1.38646823694699,0.145488996336217,0.694900148558219,1.07317816710618
"10432",13,1.08571428571429,5,2,3,1,1,3.06730769230769,4,2,6.93946647445523,0.280501904951319,1.27623381633758,0.875785026590966,1.15162832459241,0.556813347482111,1.19004482859651,0.896698414929612,0.795170389493022,0.854472534258827
"10437",13,1,2,1,4,1,4,4,3,1,13.4782589200127,0.61827288076951,1.30575058252392,1.39629520079738,0.994744669682768,0.588472686515629,1.2785486054449,0.809187021508591,0.926125325870593,0.984854474044896
"10449",13,1,1,1,5,1,5,4,5,1,159.428815662921,0.476466370293017,1.50079128834774,0.781398391605935,0.671847799955347,0.32670940009765,1.21928570113242,0.637823001951311,0.583196016660726,0.6365897382135
"10450",13,1,4,2,3,1,2,1,5,3,8.01087977332627,0.668934345126333,1.07244094552401,1.41185544640908,1.21944324851832,0.613316377489387,1.14644146237686,0.773518496942179,1.14708716305457,1.0970155738168
"10459",13,2,3,3,3,1,2,3,2,3,6.79421933421466,0.7832260674303,0.995226703056239,0.823198443666944,0.848182715818897,0.960260444931541,1.06687269072619,0.845386089667654,0.666666666666667,0.849764745150163
"10479",13,2,4,4,4,1,3,3,3,1,4.87579053419375,0.543557306504609,1.44337567297406,1.42243921955679,1.05198225587063,0.33166247903554,1.44337567297406,0.492365963917331,0.957427107756338,1.12101144805335
"10483",13,2,3,2,3,2,3,3,3,3,5.21154230148554,0.368855556781659,0.984731927834662,0.789542033951723,0.921132372943677,0.492365963917331,1.05272271193563,0.308606699924184,0.29424494316825,0.833549755446665
"10486",13,1.70967741935484,4,2,4,1,2,3.45161290322581,4,1,4.25999541967004,0.457905469889625,1.30430805877872,1.27690555832373,0.94546413947034,0.656115694735348,1.03652797545577,0.626047509276227,0.869538705852482,1.1229317030684
"10490",13,1.65789473684211,4,2,3,1,1,3.97368421052632,4,2,7.99260742180014,0.289198571352127,0.896993701844904,0.866944505168037,0.706525995231317,0.372450281007627,0.814483022792421,0.130729258932176,0.608748480608928,0.673592920095872
"10517",13,1.62790697674419,5,5,4,3,1,3.95348837209302,3,3,5.33018875753602,0.594663914323571,1.01900106543394,1.14152050078325,0.989932270109041,0.986697541048247,1.02836995144415,0.513164586947359,0.96242270313285,1.12988543278471
"10518",13,1.27586206896552,3,1,3,1,1,4.58620689655172,5,3,4.4427766746,0.458938359173614,1.03838149582305,1.20601857223928,0.717590404492841,0.693907647755151,1.03185397094463,0.436028847254854,1.05368013209329,0.85048726724722
"10530",13,2,3,2,3,1,4,3,4,2,4.93089499890193,0.595729483088823,1.38309116708574,1.21397095937097,0.770026737503698,0.665685552571152,1.5728081542884,0.878102402790947,0.711254070597263,0.682555750793425
"10539",13,2,2,4,3,2,2,4,4,2,6.86510712848021,0.554139244286373,0.913328066701102,0.785414140876854,0.795185272981166,0.650168548396331,0.804170702515045,0.633004740374462,0.795972269932871,0.866662079708975
"10547",13,1.53846153846154,2,2,2,1,1,4.25641025641026,4,2,4.07041157342521,0.621388509904494,1.41581244763487,1.13493808842379,1.0043269885098,0.194183909345154,1.58375996474929,0.75971998757924,0.773573713095759,0.798518613350541
"8",14,1.31428571428571,2,1,3,3,2,2.88571428571429,5,3,4.20930962586824,0.471091191064961,1.50123275629847,0.99044056654412,0.904534033733291,0.800369893345172,1.1288546834761,0.561204210704942,1.03913893448305,0.828917121357943
"17",14,1,5,3,3,1,2,2,5,1,14.1123395568288,0.525020584697678,1.38821692291188,1.2869125776523,0.966639204589105,0.580528550318121,1.41654954580515,1.00916679055523,0.996947788670818,0.831603632976998
"22",14,1,5,2,3,1,1,2,4,3,5.05759041236247,0.133561839642079,1.10253544867474,0.668153104781061,0.76255721522618,0.538154614967102,1.12353801107825,0.79492386120401,0.506772317533409,0.77877692986728
"51",14,2,4,1,1,2,1,3,2,5,4.13504714302481,0.519233026944168,1.06269869460133,1.06715210272872,1.01598189505571,0.638048817321336,1.10975527032407,0.702847063018687,0.922223854767223,1.02754886486133
"52",14,2,3,2,4,2,3,4,4,2,4.15363131021814,0.377401606765413,0.633744943223395,0.707106781186548,0.571428571428571,0.347586430302755,0.698686814893571,0.487950036474267,0.504672049504448,0.503457433905889
"54",14,1,3,1,3,1,2,3,5,2,4.70288391490978,0.2559417592935,1.01039640780285,0.460317164455001,1.16634487196556,0.162192189412149,0.938083151964686,0.649535582353985,0.681281251866029,0.706979363079163
"61",14,1,3,2,1,1,4,4,3,2,6.62415464635006,0.552609452563562,1.36578193845628,1.14478148672085,1.04557946116404,0.598539097998721,1.26498602101979,0.716129242171256,0.755719865957474,0.895716029815402
"70",14,2,5,1,3,1,2,4,5,2,3.37705341916861,0.517191176873092,1.19880893270899,1.25908940208747,0.875051018920774,0.761577310586391,1.05288718701076,0.450084435578103,0.712569366476567,0.853324829889604
"87",14,1,5,1,4,1,1,2,4,3,5.44641154273256,0.460888598962477,1.33822631613738,0.826442094733631,1.09215862287323,0.235702260395516,1.1143742932065,1.15044748327106,0.970142500145332,0.942809041582063
"89",14,2.06521739130435,4,2,2,2,2,3.78260869565217,4,3,5.30842451588937,0.43528617698962,1.40272399414523,0.935939667447121,0.777792181470063,0.579181056065182,1.31731913505015,0.526124746186338,0.649817322740829,1.0494431444774
"90",14,2,3,3,3,1,2,3,4,4,3.53767600483022,0.866025403784439,0.937436866561092,0.90033663737852,0.90033663737852,1.11464085804543,0.577350269189626,0.717740562565273,0.668557923421521,1.16774841624228
"95",14,5,3,3,1,4,1,1,1,5,4.95237825899517,1.27695843212308,1.42191727589751,1.40945188702869,1.11671788000793,0.550019098216927,1.2944613752835,0.935645512975698,1.19522860933439,1.42191727589751
"97",14,1,3,3,4,1,3,5,5,1,3.93538106896345,0.443766420488331,1.57948520701011,1.38181318039206,1.08092961239177,0.437100572602125,1.76772588937787,0.709975380312871,0.96873302315498,0.840676128528589
"10131",14,1,4,3,4,1,2.00137809336851,3,3,2,4.43219866733633,0.286038776773678,1.3434332265597,1.18366782448311,0.988345635126778,0,1.10742108598111,0.403269466518682,0.645842317803069,0.656789577429185
"10132",14,1,2,2,5,3,3,4,4,4,4.7908931322699,0.524064761879555,1.30790979020866,1.18932449467048,1.20164943001568,0.735898018559506,1.35703570097467,0.861986045722286,0.802472026090009,1.34703108858823
"10141",14,1.04761904761905,5,2,3,2,1,3.95238095238095,4,1,4.08941723639608,0.199204768222399,1.25432584814845,0.978093383408081,1,0.714142842854285,1.4456832294801,0.888640838405787,0.645497224367903,0.637704215656966
"10145",14,1,3,3,3,3,4,3,3,2,5.38887743412299,0.645497224367903,0.840634680861233,0.640312423743285,0.5,0.888819441731559,0.62449979983984,0.408248290463863,0.866025403784439,0.748331477354788
"10149",14,2,4,2,2,1,2,3,4,3,4.59794966709523,0.677013528201986,1.19370219272854,0.79506737584442,0.79506737584442,0.606521119061709,1.11500818079656,0.916876253672279,0.919426639458171,0.854242196177249
"10157",14,1,2,1,5,1,5,5,5,1,41.5839791554917,0.633891301264012,1.27051471863699,1.22719636935649,1.33408448786613,0.321370018085991,1.33674427094401,0.699783516308415,0.756393513682517,1.15470053837925
"10204",14,1,5,1,1,3,1,1,3,4,4.03065178924623,0.429357457239253,1.65482976117229,1.48272099144159,1.39504618065276,0.859337848847319,1.4681228202656,1.14663970308709,1.05538910068569,1.28002403823582
"10217",14,1,1,3,3,1,3,3,3,2,4.34559668242645,0.621260744197395,1.11803398874989,1.34848843251679,0.93330200448673,0.940324691963255,0.93330200448673,0.355409326655455,0.753937034925052,1.1697953037312
"10227",14,1.92307692307692,4,3,2,2,3,3.46153846153846,3,3,8.91789378744392,0.424023711019739,0.984314737270571,0.774207717838983,0.736223637105244,0.79684907304295,1.16064753327627,0.333487761571098,0.673658118814119,0.630092563025857
"10236",14,1,4,1,3,1,2,1,2,3,7.30295404033053,0.491056487602509,1.29817194209254,0.98492153115627,1.06148978486855,0.646254406123077,1.08734360665607,1.13842763679368,1.1718529927511,1.01591405992426
"10274",14,1.37142857142857,5,3,5,1,5,4.01428571428571,5,1,9.52984599267226,0.614324046848967,1.45155895897178,1.12373515454635,0.768077252644304,0.205048559151555,1.38209145129474,0.456764953690557,0.745347089484592,0.777966403385739
"10288",14,1,5,3,5,2,1,5,4,1,6.86415921452677,0.636245484926234,1.15996916135066,1.19896572913184,1.07733206775888,0.829666730361556,1.25905333349998,0.656847769922759,1.00921678469916,1.04202568338881
"10308",14,1.1044776119403,5,1,1,3,1,4.76119402985075,3,5,8.41791458199195,0.311894716708698,1.52467170335439,0.850846524633869,1.16263063193781,0.58433728992719,1.35619367566351,0.462462774051782,0.6376255542787,1.30750752326425
"10311",14,1,3,3,2,1,2,3,1,2,4.23487126314185,0.469402794038177,1.22866406499718,0.976158089340356,0.972704398136374,0.780778703997096,0.820998454041456,0.790904331140593,0.796023772354725,0.913309703980318
"10318",14,2,5,3,3,2,2,4,3,3,4.72536054265328,0.567220530688711,1.04624263720897,1.12546286774228,0.969425059628932,0.588418693737533,0.997847144973208,0.499274836456676,0.767624460154806,0.892019576428221
"10352",14,1,4,1,2,1,3,5,4,4,4.70940491183928,0.339031751810405,1.51338117493418,0.851311448763435,1.11007119794909,0.850047437006483,1.31329021270841,0.909717652294684,0.838585598762352,1.14816356408505
"10360",14,1,4,2,2,1,1,3,3,3,4.66729319102562,0.935414346693485,1,1.20428086327933,1.10554159678513,1.29325736799875,1.05409255338946,0.874007373475126,0.83069758608784,1.11607080200484
"10363",14,3,3,2,2,3,2,2,3,3,3.66060104354463,0.652666856806768,0.960737150846096,0.894427190999916,0.798311710612833,0.7319250547114,0.821825301020129,0.587016817977769,0.542627353203324,0.790820349635001
"10365",14,1,2,1,3,1,3,5,5,3,5.35736835123018,0.352505822688911,1.324132486549,1.23457703724365,1.22653238614197,0.62978128947583,1.45605318569912,0.698512084469483,0.996423334338318,1.31280859496376
"10366",14,1,5,2,2,1,3,4,5,4,11.8414227578147,0.260807652975175,1.12685313142307,1.40601162401621,1.06723469723857,0.443129367525599,1.24149632754718,0.542320316811217,0.348735088019777,1.17081513519773
"10367",14,1,4,2,3,1,3,5,5,2,7.70025213734741,0.344178564725247,1.19673758655097,1.03463941709383,0.782963546337642,0.570787063921762,1.03976777276303,0.669726541226344,0.874176410779381,0.791969893402987
"10372",14,2,3,1,2,5,3,4,3,5,7.25844442893588,0.794207206091015,1.1669956649395,1.47807475079716,1.03936495183626,1.21135927963087,1.22971112095231,0.832107575522167,1.13440684147601,1.1050772154804
"10380",14,1,5,2,2,2,1,1,3,4,6.08334713587293,0.605121991202716,1.39802746632034,1.30542145600928,1.03012932663209,0.436590957643279,1.43839842973852,0.76656368159629,0.913390195957414,0.861702968365492
"10411",14,2,3,2,4,2,3,4,4,1,5.11505060483848,0.403686713879665,1.08417646003371,1.01162829777814,0.524265010438033,0.848114523878724,1.06787212586198,0.430331482911935,0.535303379031311,0.7374684055082
"10418",14,1,5,3,2,2,1,5,5,3,4.25222366597265,0.145488996336218,1.26615371732373,0.716528789381802,0.914474012590832,0.282056672846969,1.38646823694699,0.145488996336217,0.694900148558219,1.07317816710618
"10432",14,1,3,3,1,2,3,1,5,4,6.93946647445523,0.280501904951319,1.27623381633758,0.875785026590966,1.15162832459241,0.556813347482111,1.19004482859651,0.896698414929612,0.795170389493022,0.854472534258827
"10437",14,1,4,1,3,1,3,5,4,2,13.4782589200127,0.61827288076951,1.30575058252392,1.39629520079738,0.994744669682768,0.588472686515629,1.2785486054449,0.809187021508591,0.926125325870593,0.984854474044896
"10445",14,1,1,1,2,3,5,5,5,4,6.50519869511248,0.462702047157335,1.39430808591023,1.30217793157413,0.939281733402181,0.691366343832015,0.909803735525855,0.562600267023017,0.596108976571973,1.2190257419795
"10449",14,2,2,2,4,2,4,4,4,3,159.428815662921,0.476466370293017,1.50079128834774,0.781398391605935,0.671847799955347,0.32670940009765,1.21928570113242,0.637823001951311,0.583196016660726,0.6365897382135
"10459",14,1,2,1,3,1,2,3,4,2,6.79421933421466,0.7832260674303,0.995226703056239,0.823198443666944,0.848182715818897,0.960260444931541,1.06687269072619,0.845386089667654,0.666666666666667,0.849764745150163
"10463",14,1,5.01128824689986,1,4,1,3,5,5.00553004831295,0.996708232858084,3.80887220939578,0,1.50225056390629,0.683349813029145,0.500750187968762,0.229243435135126,1.53487975289788,0,0,0.740302673268203
"10486",14,2,2,4,4,1,4,4,5,2,4.25999541967004,0.457905469889625,1.30430805877872,1.27690555832373,0.94546413947034,0.656115694735348,1.03652797545577,0.626047509276227,0.869538705852482,1.1229317030684
"10490",14,1,2,2,4,1,4,4,4,2,7.99260742180014,0.289198571352127,0.896993701844904,0.866944505168037,0.706525995231317,0.372450281007627,0.814483022792421,0.130729258932176,0.608748480608928,0.673592920095872
"10493",14,1,5,5,5,2,3,3,5,1,4.07139390296375,0.75457139518446,1.4817832201341,1.78877893951906,1.46805847346469,1.25387388923068,1.5481476459315,1.00715146178996,0.742937961820978,1.72971177772717
"10517",14,1,5,4,4,2,2,3,4,3,5.33018875753602,0.594663914323571,1.01900106543394,1.14152050078325,0.989932270109041,0.986697541048247,1.02836995144415,0.513164586947359,0.96242270313285,1.12988543278471
"10518",14,1.27586206896552,4,2,3,2,3,4.58620689655172,3,3,4.4427766746,0.458938359173614,1.03838149582305,1.20601857223928,0.717590404492841,0.693907647755151,1.03185397094463,0.436028847254854,1.05368013209329,0.85048726724722
"10530",14,1,5,5,5,1,2,2,3,1,4.93089499890193,0.595729483088823,1.38309116708574,1.21397095937097,0.770026737503698,0.665685552571152,1.5728081542884,0.878102402790947,0.711254070597263,0.682555750793425
"10547",14,1.53846153846154,3,2,3,1,1,4.25641025641026,4,3,4.07041157342521,0.621388509904494,1.41581244763487,1.13493808842379,1.0043269885098,0.194183909345154,1.58375996474929,0.75971998757924,0.773573713095759,0.798518613350541
"17",14,1,5,3,3,1,4,4,4,1,14.1123395568288,0.525020584697678,1.38821692291188,1.2869125776523,0.966639204589105,0.580528550318121,1.41654954580515,1.00916679055523,0.996947788670818,0.831603632976998
"27",14,3,2,1,5,1,2.00134516757246,3,5,1,4.28751626223443,0.35921060405355,1.21372084087318,1.0875641125583,0.475190963311491,0,1.15003506257909,0.90921285151171,0.870051290046643,0
"45",14,4,5,4,5,2,3,2,2,2,6.89472919811742,0.638699074632575,1.28033956683088,0.964357184501597,1.15864824404331,0.6888434707864,1.06039107113569,0.681530723433748,0.768233459569307,1.04083299973307
"51",14,1,3,3,4,1,3,5,3,1,4.13504714302481,0.519233026944168,1.06269869460133,1.06715210272872,1.01598189505571,0.638048817321336,1.10975527032407,0.702847063018687,0.922223854767223,1.02754886486133
"54",14,1,3,2,3,1,3,3,3,2,4.70288391490978,0.2559417592935,1.01039640780285,0.460317164455001,1.16634487196556,0.162192189412149,0.938083151964686,0.649535582353985,0.681281251866029,0.706979363079163
"61",14,1.34831460674157,4,4,3,1,2,3.40449438202247,3,2,6.62415464635006,0.552609452563562,1.36578193845628,1.14478148672085,1.04557946116404,0.598539097998721,1.26498602101979,0.716129242171256,0.755719865957474,0.895716029815402
"78",14,1,5,5,4,1,1,3,3,1,3.34884212672732,0.707639843291043,1.15913318630334,1.28875809828588,0.984169570546531,0.693837341464306,1.12773883137669,0.741467299114471,0.622237484550302,0.905821627315677
"87",14,1,5,1,3,1,1,3,4,2,5.44641154273256,0.460888598962477,1.33822631613738,0.826442094733631,1.09215862287323,0.235702260395516,1.1143742932065,1.15044748327106,0.970142500145332,0.942809041582063
"90",14,2,5,4,4,2,1,3,2,4,3.53767600483022,0.866025403784439,0.937436866561092,0.90033663737852,0.90033663737852,1.11464085804543,0.577350269189626,0.717740562565273,0.668557923421521,1.16774841624228
"95",14,3,4,3,2,2,2,3,1,4,4.95237825899517,1.27695843212308,1.42191727589751,1.40945188702869,1.11671788000793,0.550019098216927,1.2944613752835,0.935645512975698,1.19522860933439,1.42191727589751
"10124",14,1,1,1,3,1,3,4,5,1,4.37471876252722,0.427452979148252,1.17317027852544,0.890095799001976,0.765500057586053,0.682422510686589,1.1431374742454,0.577350269189626,0.976041497494301,0.718291047546541
"10129",14,2,4,4,4,2,4,3,4,3,4.5409205759867,0.518874521662771,1.33463478150391,1.38540782396725,1.30097668026012,1.03954084156916,1.46876072405145,0.522448900465888,0.965117408869628,1.10533894962061
"10131",14,1,4,3,4,1,2.99840237524326,3,3,1,4.43219866733633,0.286038776773678,1.3434332265597,1.18366782448311,0.988345635126778,0,1.10742108598111,0.403269466518682,0.645842317803069,0.656789577429185
"10139",14,1,3,2,3,3,3,3,3,4,6.94768092749446,0.646158625451295,1.12674710237787,0.99071076688057,0.838273644284909,0.717590404492841,0.896095529351664,0.596666727409356,0.653799487273455,0.970401216315133
"10157",14,1,1,3,5,1,5,5,5,1,41.5839791554917,0.633891301264012,1.27051471863699,1.22719636935649,1.33408448786613,0.321370018085991,1.33674427094401,0.699783516308415,0.756393513682517,1.15470053837925
"10181",14,1,4,4,3,2,2,3,3,1,5.50599367839763,0.379980297828674,0.838165263181051,1.05957023157045,0.821967305980499,0.838165263181051,0.890661165047837,0.470142391295118,0.648203723552164,0.809606191227531
